customer_id,age,tenure_months,customer_segment,historical_orders,historical_revenue,avg_order_value,days_since_last_purchase,website_visits,email_opens,email_clicks,previous_campaign_response,treatment_received,discount_percentage,purchase,purchase_value,discount_cost,net_revenue,true_baseline_purchase_probability,true_treatment_purchase_probability,true_ite,true_treatment_probability
16098,51,36,standard,3,156.75,57.4,12,15,10,0,0,0,0.0,0,0.0,0.0,0.0,0.1500610351,0.1500610351,0.0,0.2671417608
16099,31,28,premium,9,974.43,113.59,2,10,12,0,0,0,0.0,0,0.0,0.0,0.0,0.3655378452,0.3655378452,0.0,0.6691816936
16100,44,66,premium,4,410.08,129.39,25,8,5,0,1,0,0.0,1,121.75,0.0,121.75,0.2366205171,0.2366205171,0.0,0.386635106
16101,36,41,budget,1,31.18,28.47,36,4,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0684655598,0.0684655598,0.0,0.1413792186
16102,48,45,premium,9,731.61,78.33,29,11,9,1,0,0,0.0,0,0.0,0.0,0.0,0.3362668518,0.3362668518,0.0,0.5097737172
16103,38,28,premium,5,516.26,122.76,40,12,10,0,1,1,0.15,1,83.01,12.45,70.56,0.2437474204,0.3982366934,0.154489273,0.481316832
16104,26,9,standard,5,281.59,66.81,61,6,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0357796404,0.0357796404,0.0,0.1799652778
16105,37,39,standard,3,170.45,47.86,44,10,11,3,0,1,0.1,0,0.0,0.0,0.0,0.1699882522,0.2434426019,0.0734543497,0.2843523349
16106,54,44,premium,5,830.1,131.3,24,14,18,2,1,1,0.2,0,0.0,0.0,0.0,0.4107548121,0.6635985817,0.2528437696,0.5629669104
16107,41,6,standard,4,628.39,152.59,2,9,10,2,1,1,0.1,0,0.0,0.0,0.0,0.2991512005,0.4245093771,0.1253581767,0.558241184
16108,35,12,budget,3,306.76,84.71,67,2,5,0,0,1,0.05,0,0.0,0.0,0.0,0.0287977814,0.0401151638,0.0113173823,0.1105764598
16109,61,5,budget,5,197.27,59.11,42,4,5,2,0,0,0.0,0,0.0,0.0,0.0,0.0895066277,0.0895066277,0.0,0.173640792
16110,49,20,budget,1,41.71,43.91,17,4,2,0,0,1,0.05,0,0.0,0.0,0.0,0.0980376185,0.1230402758,0.0250026573,0.1784080632
16111,45,33,premium,7,491.05,66.18,15,15,14,0,1,0,0.0,0,0.0,0.0,0.0,0.2967757546,0.2967757546,0.0,0.5244534715
16112,39,45,standard,6,542.49,79.93,21,7,6,1,0,0,0.0,0,0.0,0.0,0.0,0.3092573853,0.3092573853,0.0,0.4553004871
16113,44,29,standard,6,300.8,54.38,18,6,7,0,0,0,0.0,0,0.0,0.0,0.0,0.1578375165,0.1578375165,0.0,0.3184415554
16114,44,12,budget,3,173.18,57.23,5,6,5,2,0,0,0.0,0,0.0,0.0,0.0,0.1360830239,0.1360830239,0.0,0.2761904905
16115,18,17,standard,2,116.18,54.57,25,7,1,1,0,1,0.15,0,0.0,0.0,0.0,0.0322633288,0.1115248287,0.0792614998,0.1851816019
16116,40,93,premium,2,104.96,61.23,46,7,10,1,0,0,0.0,1,85.77,0.0,85.77,0.3106899956,0.3106899956,0.0,0.3005045588
16117,34,12,standard,2,72.98,38.27,61,11,7,0,1,0,0.0,0,0.0,0.0,0.0,0.0759624582,0.0759624582,0.0,0.2225004479
16118,31,13,standard,6,274.95,51.84,53,8,13,2,1,0,0.0,0,0.0,0.0,0.0,0.0641731907,0.0641731907,0.0,0.2493553425
16119,34,14,standard,4,585.77,138.27,12,9,8,0,1,0,0.0,0,0.0,0.0,0.0,0.1774523042,0.1774523042,0.0,0.4570253616
16120,19,40,budget,2,155.03,62.74,82,3,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0294912889,0.0294912889,0.0,0.1033576127
16121,18,31,standard,3,437.75,156.21,26,8,7,3,0,1,0.1,0,0.0,0.0,0.0,0.1052298362,0.1749528905,0.0697230543,0.3322817156
16122,50,42,standard,2,249.7,116.12,6,3,4,1,0,0,0.0,1,133.15,0.0,133.15,0.1731532142,0.1731532142,0.0,0.2703856332
16123,41,47,standard,3,166.42,63.58,7,4,8,0,0,0,0.0,0,0.0,0.0,0.0,0.1614091319,0.1614091319,0.0,0.2781825206
16124,18,20,vip,8,1726.01,170.72,25,10,9,0,1,1,0.2,0,0.0,0.0,0.0,0.2718537506,0.5090195937,0.2371658431,0.7720439812
16125,30,35,premium,8,326.42,42.52,41,5,4,0,0,0,0.0,0,0.0,0.0,0.0,0.135096582,0.135096582,0.0,0.3508183613
16126,46,15,standard,2,251.67,161.45,29,9,8,2,1,0,0.0,1,78.03,0.0,78.03,0.3053483569,0.3053483569,0.0,0.4343648059
16127,33,5,premium,7,649.66,87.34,11,11,7,0,0,1,0.15,0,0.0,0.0,0.0,0.206660889,0.3709806055,0.1643197165,0.541706413
16128,50,56,standard,1,47.56,46.15,38,10,9,1,1,0,0.0,0,0.0,0.0,0.0,0.1879489528,0.1879489528,0.0,0.2373963512
16129,48,20,premium,2,153.89,71.49,1,11,11,1,1,0,0.0,0,0.0,0.0,0.0,0.323309597,0.323309597,0.0,0.4890530191
16130,21,37,standard,8,443.09,59.53,25,8,8,3,0,1,0.1,0,0.0,0.0,0.0,0.2651133869,0.3650559926,0.0999426057,0.49445078
16131,34,27,standard,2,143.54,54.97,74,8,8,1,0,0,0.0,0,0.0,0.0,0.0,0.0741178716,0.0741178716,0.0,0.1769187903
16132,31,43,standard,1,122.97,136.08,24,8,10,1,1,0,0.0,0,0.0,0.0,0.0,0.2186638702,0.2186638702,0.0,0.3511249114
16133,21,71,premium,7,975.22,115.83,23,6,7,1,1,0,0.0,0,0.0,0.0,0.0,0.2793205769,0.2793205769,0.0,0.5717404678
16134,20,8,standard,6,573.08,98.47,56,4,8,1,1,1,0.05,0,0.0,0.0,0.0,0.0886922528,0.1169482164,0.0282559636,0.3522466573
16135,27,66,standard,5,613.8,130.04,31,9,12,4,0,0,0.0,0,0.0,0.0,0.0,0.1788180869,0.1788180869,0.0,0.3543509614
16136,29,76,standard,7,834.92,104.7,49,5,8,1,0,1,0.05,0,0.0,0.0,0.0,0.2513777927,0.2783323228,0.0269545301,0.398302278
16137,39,39,standard,5,1271.19,226.9,14,7,9,0,0,0,0.0,0,0.0,0.0,0.0,0.3695595004,0.3695595004,0.0,0.593621761
16138,47,81,premium,10,1419.23,126.01,14,16,16,1,1,0,0.0,1,89.1,0.0,89.1,0.5650404057,0.5650404057,0.0,0.7104743655
16139,42,40,premium,6,258.49,49.92,17,5,3,1,0,1,0.1,0,0.0,0.0,0.0,0.226806479,0.3102329812,0.0834265022,0.3988833492
16140,44,13,premium,3,321.44,123.56,79,8,8,0,0,0,0.0,1,109.09,0.0,109.09,0.0649136833,0.0649136833,0.0,0.1959148137
16141,33,37,standard,1,120.81,120.46,25,7,3,3,1,0,0.0,1,110.32,0.0,110.32,0.1574752015,0.1574752015,0.0,0.3072382398
16142,43,25,standard,5,249.06,34.13,21,10,8,1,0,0,0.0,0,0.0,0.0,0.0,0.1357993861,0.1357993861,0.0,0.2997375314
16143,34,34,standard,5,280.51,53.12,12,7,5,2,1,0,0.0,0,0.0,0.0,0.0,0.1874006233,0.1874006233,0.0,0.400708206
16144,31,20,premium,6,1059.63,158.69,11,8,8,0,1,1,0.2,1,305.6,61.12,244.48,0.4095978179,0.7393489933,0.3297511755,0.7160572546
16145,57,23,standard,9,1444.51,134.73,24,6,12,3,0,0,0.0,0,0.0,0.0,0.0,0.5628695455,0.5628695455,0.0,0.6843061971
16146,18,65,standard,7,573.85,73.87,73,9,11,2,1,1,0.1,0,0.0,0.0,0.0,0.0938738306,0.1443550183,0.0504811878,0.2791114022
16147,18,32,standard,5,777.85,174.95,45,9,9,2,1,0,0.0,0,0.0,0.0,0.0,0.0777738994,0.0777738994,0.0,0.3450182388
16148,40,66,standard,4,359.39,69.1,95,6,9,1,0,0,0.0,0,0.0,0.0,0.0,0.0817308854,0.0817308854,0.0,0.1452375608
16149,33,9,budget,5,303.03,56.46,39,6,5,2,0,1,0.15,0,0.0,0.0,0.0,0.1024958709,0.2145224353,0.1120265644,0.2675825744
16150,20,20,vip,5,557.38,105.45,24,11,15,2,1,1,0.15,1,131.84,19.78,112.06,0.1585986986,0.3243815927,0.1657828941,0.5385093529
16151,24,23,premium,6,394.56,67.08,13,12,8,1,1,1,0.2,0,0.0,0.0,0.0,0.1912098594,0.4755023827,0.2842925232,0.5194291119
16152,26,46,standard,5,351.04,58.59,11,8,14,1,1,0,0.0,0,0.0,0.0,0.0,0.2151351698,0.2151351698,0.0,0.4369668471
16153,46,22,standard,3,146.33,55.62,55,6,5,2,0,1,0.05,0,0.0,0.0,0.0,0.0521375202,0.0682515632,0.0161140429,0.146317029
16154,49,35,standard,1,36.34,40.84,79,13,13,0,0,1,0.1,1,59.72,5.97,53.75,0.0936023119,0.1406596008,0.0470572889,0.1449690519
16155,54,37,standard,4,330.7,75.64,16,5,8,1,0,0,0.0,0,0.0,0.0,0.0,0.2572309212,0.2572309212,0.0,0.3433722314
16156,19,20,standard,7,265.95,45.6,25,3,6,1,1,0,0.0,0,0.0,0.0,0.0,0.057535044,0.057535044,0.0,0.2805148299
16157,21,8,standard,5,389.0,68.66,36,7,8,1,1,1,0.2,0,0.0,0.0,0.0,0.1263550296,0.3559015766,0.229546547,0.4066245937
16158,20,53,standard,3,317.36,122.83,16,10,6,0,0,0,0.0,0,0.0,0.0,0.0,0.16580439,0.16580439,0.0,0.3613994286
16159,50,54,standard,5,457.61,80.04,35,7,10,1,0,0,0.0,1,108.81,0.0,108.81,0.2207368211,0.2207368211,0.0,0.308811181
16160,41,16,standard,3,135.27,52.27,26,4,4,0,0,0,0.0,0,0.0,0.0,0.0,0.0837328219,0.0837328219,0.0,0.2224280962
16161,37,23,premium,7,693.54,107.45,56,10,12,3,0,0,0.0,0,0.0,0.0,0.0,0.1353521098,0.1353521098,0.0,0.3732199565
16162,39,21,premium,9,1446.06,133.76,18,9,10,2,0,1,0.2,1,38.78,7.76,31.02,0.5515463851,0.849302544,0.2977561589,0.7737744729
16163,35,70,premium,8,1345.43,129.88,44,21,10,0,0,1,0.2,0,0.0,0.0,0.0,0.4219677872,0.6199816446,0.1980138574,0.6295327833
16164,24,33,standard,6,604.24,104.15,11,10,2,0,0,1,0.2,0,0.0,0.0,0.0,0.1958773389,0.4314685896,0.2355912507,0.4757534508
16165,42,42,budget,3,86.7,33.85,39,4,2,0,0,0,0.0,0,0.0,0.0,0.0,0.1565559629,0.1565559629,0.0,0.2219341108
16166,34,22,premium,11,1538.83,164.91,13,6,2,0,0,1,0.2,0,0.0,0.0,0.0,0.3445611609,0.5691578687,0.2245967079,0.7149662151
16167,23,58,standard,6,423.53,62.7,89,7,2,0,1,0,0.0,0,0.0,0.0,0.0,0.0513060763,0.0513060763,0.0,0.1847663302
16168,42,20,standard,3,258.55,103.05,49,11,13,0,1,0,0.0,0,0.0,0.0,0.0,0.1297876593,0.1297876593,0.0,0.2872774939
16169,31,31,standard,4,360.4,109.16,42,6,5,1,0,0,0.0,0,0.0,0.0,0.0,0.1530517275,0.1530517275,0.0,0.3249045909
16170,39,120,budget,3,90.94,35.39,7,5,7,1,0,1,0.05,0,0.0,0.0,0.0,0.297935925,0.3278020914,0.0298661664,0.242422876
16171,35,13,budget,3,186.16,65.55,12,4,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0846900586,0.0846900586,0.0,0.235704151
16172,46,4,standard,4,485.53,91.47,89,10,8,1,0,0,0.0,0,0.0,0.0,0.0,0.0434282928,0.0434282928,0.0,0.1563970806
16173,38,18,vip,6,1377.87,279.75,7,19,10,2,0,0,0.0,0,0.0,0.0,0.0,0.3081012893,0.3081012893,0.0,0.7017104999
16174,26,27,standard,4,162.1,41.95,12,8,5,2,0,1,0.05,0,0.0,0.0,0.0,0.1347402599,0.1722002125,0.0374599526,0.3419982627
16175,40,24,premium,1,111.62,97.37,9,11,8,1,0,0,0.0,0,0.0,0.0,0.0,0.1664440103,0.1664440103,0.0,0.3370051051
16176,40,22,standard,3,421.3,116.84,69,7,2,1,0,1,0.05,0,0.0,0.0,0.0,0.0630349736,0.0797443895,0.0167094159,0.1889743765
16177,42,19,standard,5,345.75,57.28,6,7,8,1,0,1,0.15,0,0.0,0.0,0.0,0.1421722602,0.259721944,0.1175496838,0.3384944443
16178,47,11,budget,1,94.52,78.28,91,7,11,1,1,0,0.0,0,0.0,0.0,0.0,0.0212970878,0.0212970878,0.0,0.0709132705
16179,29,67,vip,8,717.58,91.78,50,13,20,1,0,1,0.2,1,106.5,21.3,85.2,0.3660619121,0.5784623643,0.2124004523,0.5616448199
16180,43,30,budget,3,116.66,39.95,73,6,5,1,0,0,0.0,0,0.0,0.0,0.0,0.0722979378,0.0722979378,0.0,0.1390110767
16181,18,24,standard,5,235.57,49.65,10,8,9,1,0,0,0.0,1,55.51,0.0,55.51,0.15790794,0.15790794,0.0,0.411280166
16182,35,39,premium,7,739.13,101.39,51,14,10,0,1,0,0.0,1,45.73,0.0,45.73,0.3253934178,0.3253934178,0.0,0.5586201051
16183,33,41,premium,8,636.84,59.21,41,7,4,1,0,1,0.2,1,76.69,15.34,61.35,0.2577395982,0.4610033316,0.2032637335,0.4840314358
16184,52,19,premium,6,531.6,75.23,25,7,8,0,0,0,0.0,1,115.82,0.0,115.82,0.3079785146,0.3079785146,0.0,0.48103262
16185,34,55,budget,5,251.34,50.08,26,4,3,0,0,0,0.0,0,0.0,0.0,0.0,0.2402354575,0.2402354575,0.0,0.3244869701
16186,43,23,budget,2,145.61,79.82,30,6,9,1,0,0,0.0,0,0.0,0.0,0.0,0.1030766311,0.1030766311,0.0,0.19861114
16187,18,73,budget,3,161.78,47.06,47,7,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0670559936,0.0670559936,0.0,0.1641715307
16188,32,11,premium,2,213.58,80.22,20,14,14,3,1,1,0.1,0,0.0,0.0,0.0,0.1830377645,0.2951543452,0.1121165807,0.441484783
16189,27,9,standard,5,768.3,160.34,25,9,9,1,1,0,0.0,0,0.0,0.0,0.0,0.1583812463,0.1583812463,0.0,0.4840823157
16190,63,95,budget,3,250.16,70.39,10,5,3,2,0,1,0.15,1,84.81,12.72,72.09,0.4565210135,0.5964520292,0.1399310158,0.3033338206
16191,29,16,budget,3,126.21,37.16,34,6,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0694838008,0.0694838008,0.0,0.2059665472
16192,37,16,standard,4,275.46,74.26,4,9,6,1,0,1,0.1,1,52.57,5.26,47.31,0.1792421519,0.2724241774,0.0931820254,0.3905441334
16193,37,16,standard,2,134.01,69.64,61,6,8,1,0,0,0.0,0,0.0,0.0,0.0,0.0846675576,0.0846675576,0.0,0.1999665501
16194,19,53,standard,7,1384.26,261.97,44,11,4,1,1,1,0.2,0,0.0,0.0,0.0,0.195525728,0.3774260848,0.1819003568,0.5482104077
16195,30,6,budget,3,125.76,37.82,84,6,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0428257365,0.0428257365,0.0,0.1389843511
16196,40,17,standard,3,200.03,65.54,20,7,6,2,0,0,0.0,0,0.0,0.0,0.0,0.1642299018,0.1642299018,0.0,0.3277034191
16197,37,11,standard,4,354.33,79.85,29,15,9,2,0,0,0.0,0,0.0,0.0,0.0,0.0764543654,0.0764543654,0.0,0.2656601972
16198,18,45,budget,3,302.0,115.6,40,3,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0634227485,0.0634227485,0.0,0.1940530259
16199,30,51,premium,7,1248.07,144.96,52,16,11,0,0,1,0.15,0,0.0,0.0,0.0,0.1750142052,0.2639482274,0.0889340222,0.4745694821
16200,47,46,premium,3,326.46,98.44,47,8,9,2,0,0,0.0,0,0.0,0.0,0.0,0.1648949423,0.1648949423,0.0,0.2820974804
16201,42,33,premium,6,681.94,120.61,7,13,19,1,1,0,0.0,0,0.0,0.0,0.0,0.3363741802,0.3363741802,0.0,0.5838488249
16202,49,8,standard,2,112.67,44.55,56,5,7,0,0,0,0.0,0,0.0,0.0,0.0,0.0681570127,0.0681570127,0.0,0.1634093505
16203,25,37,budget,3,164.37,70.94,18,4,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0775079886,0.0775079886,0.0,0.2218857936
16204,50,60,standard,4,648.76,178.62,16,7,4,0,0,1,0.1,1,332.72,33.27,299.45,0.367157098,0.4511227802,0.0839656822,0.4375750351
16205,36,56,premium,3,191.26,89.11,33,10,5,0,1,0,0.0,0,0.0,0.0,0.0,0.2363604196,0.2363604196,0.0,0.3913074867
16206,54,17,premium,5,1024.23,232.19,29,11,12,2,1,1,0.1,1,222.7,22.27,200.43,0.3785304983,0.4738956579,0.0953651596,0.605696802
16207,36,28,standard,3,220.48,73.33,78,6,6,2,0,0,0.0,0,0.0,0.0,0.0,0.0694974028,0.0694974028,0.0,0.1730856047
16208,18,52,budget,3,379.56,90.77,32,0,4,0,0,0,0.0,0,0.0,0.0,0.0,0.1057205973,0.1057205973,0.0,0.2298115084
16209,45,46,budget,4,163.72,43.11,16,8,4,0,0,1,0.1,0,0.0,0.0,0.0,0.1358485194,0.1959851147,0.0601365953,0.2297644129
16210,31,34,standard,6,514.62,72.77,13,12,11,2,1,1,0.15,1,52.53,7.88,44.65,0.2020752234,0.3678890118,0.1658137884,0.4612432565
16211,32,55,vip,8,888.86,117.79,31,11,9,0,1,0,0.0,0,0.0,0.0,0.0,0.1780771323,0.1780771323,0.0,0.5073171522
16212,20,49,premium,5,853.53,183.01,20,12,9,3,1,1,0.15,1,175.05,26.26,148.79,0.2758186395,0.4591051665,0.183286527,0.5986782347
16213,54,55,standard,1,57.7,57.15,11,10,7,0,1,1,0.2,0,0.0,0.0,0.0,0.3565775201,0.6532668865,0.2966893665,0.3593128362
16214,30,71,budget,4,206.27,54.71,34,3,1,0,1,0,0.0,0,0.0,0.0,0.0,0.169264688,0.169264688,0.0,0.2682241729
16215,53,33,standard,6,584.81,88.01,24,6,5,1,0,1,0.2,0,0.0,0.0,0.0,0.1537923069,0.2797542021,0.1259618951,0.3076913664
16216,31,49,vip,9,2012.09,288.79,65,15,12,2,0,1,0.2,0,0.0,0.0,0.0,0.4719036186,0.6527279115,0.1808242929,0.7705301893
16217,26,29,standard,5,365.33,57.77,9,12,9,1,0,1,0.2,0,0.0,0.0,0.0,0.1557207757,0.3766588826,0.2209381069,0.3973218534
16218,51,13,standard,0,0.0,118.36,30,7,6,0,0,0,0.0,0,0.0,0.0,0.0,0.090222045,0.090222045,0.0,0.1701914859
16219,35,74,standard,6,768.53,137.73,23,10,6,0,1,1,0.05,0,0.0,0.0,0.0,0.2675406052,0.3028221443,0.0352815392,0.451889794
16220,35,78,standard,7,316.42,43.76,10,9,12,2,0,0,0.0,0,0.0,0.0,0.0,0.2977896146,0.2977896146,0.0,0.3954982911
16221,22,39,premium,3,338.54,114.11,21,16,16,0,0,0,0.0,1,79.2,0.0,79.2,0.1915948688,0.1915948688,0.0,0.4349953573
16222,31,21,standard,6,528.05,92.38,20,7,5,1,1,1,0.1,1,88.03,8.8,79.23,0.2210988414,0.3235230578,0.1024242164,0.4890658758
16223,41,26,vip,8,1486.87,233.38,47,3,6,1,0,0,0.0,1,207.16,0.0,207.16,0.4295326801,0.4295326801,0.0,0.6988569173
16224,22,8,premium,5,325.19,59.12,38,7,10,0,0,1,0.15,1,91.62,13.74,77.88,0.0955812433,0.2169939463,0.121412703,0.3573561698
16225,30,37,standard,3,829.54,228.7,41,7,8,1,1,1,0.05,0,0.0,0.0,0.0,0.2001324701,0.2348436619,0.0347111918,0.436990828
16226,31,14,premium,3,379.46,121.45,32,11,15,2,1,1,0.05,0,0.0,0.0,0.0,0.1166683005,0.1510052428,0.0343369423,0.3783305803
16227,37,43,vip,5,916.56,206.77,12,10,9,3,1,1,0.2,0,0.0,0.0,0.0,0.361027723,0.6429786288,0.2819509058,0.6516145801
16228,52,37,standard,6,412.86,66.93,4,7,10,1,0,1,0.1,0,0.0,0.0,0.0,0.3776781268,0.4780117889,0.1003336621,0.4659312587
16229,33,37,standard,3,136.27,47.2,20,10,9,0,0,1,0.05,0,0.0,0.0,0.0,0.086842012,0.1117807737,0.0249387618,0.2335881436
16230,28,22,budget,3,91.23,32.41,22,8,6,0,0,0,0.0,0,0.0,0.0,0.0,0.1113684868,0.1113684868,0.0,0.261215386
16231,66,85,standard,8,923.37,110.91,40,7,5,0,0,0,0.0,0,0.0,0.0,0.0,0.3595037573,0.3595037573,0.0,0.3616902912
16232,31,64,premium,4,302.44,70.39,25,13,14,0,1,1,0.15,0,0.0,0.0,0.0,0.1547251456,0.2853364062,0.1306112606,0.3516814971
16233,34,29,premium,12,1317.74,119.91,40,11,11,1,1,0,0.0,0,0.0,0.0,0.0,0.3254526142,0.3254526142,0.0,0.6698757287
16234,32,47,premium,7,329.24,60.55,46,9,7,2,0,0,0.0,0,0.0,0.0,0.0,0.1280645519,0.1280645519,0.0,0.3155603129
16235,33,48,standard,2,150.12,76.29,25,13,13,0,0,0,0.0,1,42.1,0.0,42.1,0.150474159,0.150474159,0.0,0.2773795248
16236,37,36,standard,5,326.19,55.64,43,3,7,0,0,0,0.0,0,0.0,0.0,0.0,0.0701379226,0.0701379226,0.0,0.1974054984
16237,46,49,budget,3,149.89,73.51,49,6,5,1,1,1,0.05,0,0.0,0.0,0.0,0.120937233,0.1469775144,0.0260402814,0.1934312353
16238,40,49,standard,6,772.76,119.45,30,10,9,0,0,1,0.05,0,0.0,0.0,0.0,0.2341084353,0.2637953011,0.0296868658,0.4128441176
16239,48,21,premium,6,524.43,93.84,2,12,7,1,0,1,0.2,0,0.0,0.0,0.0,0.2699495886,0.508757115,0.2388075263,0.5026878437
16240,47,40,standard,7,1001.58,110.93,30,7,11,2,0,0,0.0,0,0.0,0.0,0.0,0.3234084416,0.3234084416,0.0,0.491458584
16241,38,34,premium,7,957.83,116.65,98,10,15,3,0,1,0.1,0,0.0,0.0,0.0,0.0647878333,0.0933311156,0.0285432823,0.2410462556
16242,40,32,standard,5,962.39,165.99,28,10,9,0,1,1,0.15,1,208.44,31.27,177.17,0.3153486645,0.4772111625,0.161862498,0.548635519
16243,48,20,standard,3,241.16,82.12,13,9,11,0,0,0,0.0,1,35.24,0.0,35.24,0.2517018331,0.2517018331,0.0,0.37925452
16244,24,13,premium,8,861.72,103.83,12,6,11,1,0,1,0.15,0,0.0,0.0,0.0,0.2612913953,0.4382157365,0.1769243413,0.6166401161
16245,63,19,standard,4,485.73,102.29,25,3,5,0,0,1,0.05,0,0.0,0.0,0.0,0.1574769172,0.1775942486,0.0201173314,0.2708214164
16246,30,25,standard,5,174.88,43.31,65,6,8,2,0,0,0.0,0,0.0,0.0,0.0,0.066229835,0.066229835,0.0,0.1979179221
16247,32,37,standard,4,222.68,51.48,21,4,1,0,1,0,0.0,0,0.0,0.0,0.0,0.1366490824,0.1366490824,0.0,0.3299799687
16248,23,30,standard,5,350.91,65.85,106,7,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0485788206,0.0485788206,0.0,0.1677356838
16249,23,70,standard,7,784.04,100.39,96,7,13,1,0,1,0.1,0,0.0,0.0,0.0,0.0692680227,0.1011040041,0.0318359815,0.2002091434
16250,47,27,standard,4,237.01,52.74,20,8,6,0,0,0,0.0,0,0.0,0.0,0.0,0.1295771939,0.1295771939,0.0,0.271767604
16251,61,69,premium,3,312.26,122.16,14,14,10,0,0,0,0.0,0,0.0,0.0,0.0,0.5721912784,0.5721912784,0.0,0.4972257855
16252,30,30,standard,3,232.2,75.75,6,6,6,2,0,0,0.0,1,82.9,0.0,82.9,0.1801326576,0.1801326576,0.0,0.3705022891
16253,40,23,standard,2,165.23,85.45,28,6,8,0,0,0,0.0,0,0.0,0.0,0.0,0.124049759,0.124049759,0.0,0.2567763478
16254,38,16,standard,0,0.0,94.98,33,6,7,1,0,0,0.0,1,96.41,0.0,96.41,0.0789074803,0.0789074803,0.0,0.1776214822
16255,47,32,premium,6,1251.41,273.66,16,6,4,0,1,0,0.0,0,0.0,0.0,0.0,0.4251230743,0.4251230743,0.0,0.6731055229
16256,60,17,standard,5,185.28,31.61,11,6,10,0,0,0,0.0,0,0.0,0.0,0.0,0.1816384076,0.1816384076,0.0,0.2956105715
16257,53,28,standard,6,608.65,114.75,6,11,9,1,0,0,0.0,0,0.0,0.0,0.0,0.3045908316,0.3045908316,0.0,0.4625502772
16258,33,8,premium,4,664.45,163.07,49,9,16,1,1,0,0.0,0,0.0,0.0,0.0,0.1177086965,0.1177086965,0.0,0.4010054459
16259,42,18,standard,3,385.53,115.8,33,3,9,1,0,1,0.1,0,0.0,0.0,0.0,0.181029885,0.2529772265,0.0719473415,0.3263020634
16260,43,33,vip,7,1386.98,235.93,12,13,6,0,1,1,0.2,1,183.58,36.72,146.86,0.4751401733,0.7730772915,0.2979371182,0.7661829705
16261,36,38,standard,7,720.39,70.69,34,5,4,0,0,0,0.0,1,52.45,0.0,52.45,0.3344690878,0.3344690878,0.0,0.5030125851
16262,24,91,premium,5,543.87,113.04,37,10,9,0,1,0,0.0,0,0.0,0.0,0.0,0.1843489939,0.1843489939,0.0,0.3793752271
16263,27,43,budget,7,200.95,30.53,45,1,2,1,0,0,0.0,0,0.0,0.0,0.0,0.0592879786,0.0592879786,0.0,0.1662706614
16264,49,78,standard,7,372.42,41.77,54,6,5,0,0,1,0.05,0,0.0,0.0,0.0,0.1503289746,0.1673163051,0.0169873305,0.2131133153
16265,50,44,standard,6,324.9,50.55,35,7,5,1,0,0,0.0,1,103.18,0.0,103.18,0.1812423842,0.1812423842,0.0,0.2887293383
16266,34,35,budget,4,305.87,72.18,21,3,2,1,0,0,0.0,1,87.56,0.0,87.56,0.1196166491,0.1196166491,0.0,0.2568145152
16267,39,53,premium,7,1031.46,105.7,24,10,8,4,0,0,0.0,0,0.0,0.0,0.0,0.3660564797,0.3660564797,0.0,0.5806836037
16268,49,34,standard,2,96.24,52.57,46,8,7,2,0,0,0.0,0,0.0,0.0,0.0,0.1060330905,0.1060330905,0.0,0.1880713012
16269,18,24,standard,8,944.0,123.43,37,7,6,2,0,1,0.15,0,0.0,0.0,0.0,0.0702213865,0.1472206561,0.0769992696,0.3564009131
16270,31,37,standard,6,588.4,97.95,46,12,5,2,0,1,0.15,1,68.07,10.21,57.86,0.1858550047,0.3072098571,0.1213548523,0.3906871162
16271,58,15,premium,4,306.26,84.26,14,16,12,2,0,0,0.0,0,0.0,0.0,0.0,0.2978679779,0.2978679779,0.0,0.4450758659
16272,39,8,standard,2,62.46,40.43,180,7,4,0,0,0,0.0,0,0.0,0.0,0.0,0.0039145247,0.0039145247,0.0,0.0234150825
16273,24,33,standard,4,435.1,125.28,58,12,6,0,0,1,0.05,0,0.0,0.0,0.0,0.114853156,0.140953093,0.0260999369,0.3044097575
16274,37,67,standard,4,290.97,66.51,47,6,6,0,0,1,0.15,0,0.0,0.0,0.0,0.1875532456,0.2938133452,0.1062600995,0.2713989802
16275,47,84,standard,4,770.03,156.99,24,9,4,0,0,1,0.1,1,194.9,19.49,175.41,0.4456576859,0.5306500978,0.0849924119,0.4638349134
16276,18,20,standard,8,496.82,68.51,9,4,7,0,0,1,0.1,0,0.0,0.0,0.0,0.1220773204,0.198115612,0.0760382916,0.4134046247
16277,38,22,premium,6,597.98,91.5,50,17,9,3,0,0,0.0,0,0.0,0.0,0.0,0.1556181658,0.1556181658,0.0,0.3961951708
16278,32,43,standard,6,317.2,52.24,45,11,8,1,0,1,0.2,0,0.0,0.0,0.0,0.1475379335,0.3162033568,0.1686654234,0.3080001739
16279,18,52,vip,5,900.44,207.4,31,9,11,1,1,1,0.2,1,197.8,39.56,158.24,0.2628863982,0.5111734629,0.2482870648,0.6132884799
